time,symbol,side,entry_price,mark_price,position_amt,unrealized_pnl,roe_pct
2026-03-25 13:00:18,ARIAUSDT,空,0.313160,0.294950,95.0000,1.7300,17.44
2026-03-25 13:00:18,FLOWUSDT,多,0.031780,0.031765,944.0000,-0.0143,-0.14
2026-03-25 13:00:18,GASUSDT,空,1.698000,1.606675,17.6000,1.6073,16.14
2026-03-25 13:00:18,BRUSDT,空,0.172580,0.152840,173.0000,3.4150,34.31
2026-03-25 13:00:18,VVVUSDT,空,6.484000,6.516983,4.6200,-0.1524,-1.53
2026-03-25 13:00:18,SIRENUSDT,多,1.157160,1.789469,25.0000,15.8077,163.93
2026-03-25 13:00:18,CYSUSDT,多,0.580900,0.569700,51.0000,-0.5712,-5.78
2026-03-25 13:00:18,JTOUSDT,多,0.319300,0.366700,93.0000,4.4082,44.53
2026-03-25 13:00:18,TRIAUSDT,多,0.035690,0.033140,840.0000,-2.1420,-21.43
2026-03-25 13:00:18,BASUSDT,空,0.011787,0.011280,2545.0000,1.2915,12.92
2026-03-25 13:00:18,ONTUSDT,空,0.069400,0.063310,432.2000,2.6321,26.33
2026-03-25 13:00:18,OPNUSDT,多,0.217200,0.210968,138.0000,-0.8600,-8.61
2026-03-25 13:00:18,DUSKUSDT,空,0.125320,0.124814,239.0000,0.1209,1.21
2026-03-25 13:06:53,HUMAUSDT,空,0.019900,0.019713,1507.0000,0.2818,2.82
2026-03-25 13:06:53,TAOUSDT,空,337.300000,335.820000,0.0880,0.1302,1.32
2026-03-25 13:06:53,KATUSDT,多,0.010890,0.011013,2754.0000,0.3386,3.39
2026-03-25 13:06:53,MAGMAUSDT,空,0.137600,0.125560,218.0000,2.6247,26.25
2026-03-25 13:06:53,BEATUSDT,多,0.621200,0.627021,48.0000,0.2794,2.81
2026-03-25 13:06:53,JCTUSDT,多,0.002845,0.002874,10534.0000,0.3064,3.07
2026-03-25 13:06:53,BANANAS31USDT,多,0.014006,0.014234,2141.0000,0.4892,4.89
2026-03-25 13:06:53,ARIAUSDT,空,0.313160,0.296559,95.0000,1.5771,15.90
2026-03-25 13:06:53,FLOWUSDT,多,0.031780,0.031810,944.0000,0.0281,0.28
2026-03-25 13:06:53,GASUSDT,空,1.698000,1.608367,17.6000,1.5775,15.84
2026-03-25 13:06:53,BRUSDT,空,0.172580,0.156064,173.0000,2.8573,28.71
2026-03-25 13:06:53,VVVUSDT,空,6.484000,6.534637,4.6200,-0.2339,-2.34
2026-03-25 13:06:53,SIRENUSDT,多,1.157160,1.763689,25.0000,15.1632,157.25
2026-03-25 13:06:53,CYSUSDT,多,0.580900,0.582500,51.0000,0.0816,0.83
2026-03-25 13:06:53,JTOUSDT,多,0.319300,0.358600,93.0000,3.6549,36.92
2026-03-25 13:06:53,TRIAUSDT,多,0.035690,0.032870,840.0000,-2.3688,-23.70
2026-03-25 13:06:53,BASUSDT,空,0.011787,0.011418,2545.0000,0.9403,9.40
2026-03-25 13:06:53,ONTUSDT,空,0.069400,0.063406,432.2000,2.5908,25.91
2026-03-25 13:06:53,OPNUSDT,多,0.217200,0.209600,138.0000,-1.0488,-10.50
2026-03-25 13:06:53,DUSKUSDT,空,0.125320,0.123251,239.0000,0.4946,4.95
2026-03-25 14:00:08,HUMAUSDT,空,0.019900,0.019815,1507.0000,0.1281,1.28
2026-03-25 14:00:08,TAOUSDT,空,337.300000,337.630000,0.0880,-0.0290,-0.29
2026-03-25 14:00:08,KATUSDT,多,0.010890,0.010960,2754.0000,0.1928,1.93
2026-03-25 14:00:08,MAGMAUSDT,空,0.137600,0.124750,218.0000,2.8013,28.02
2026-03-25 14:00:08,BEATUSDT,多,0.621200,0.625871,48.0000,0.2242,2.26
2026-03-25 14:00:08,JCTUSDT,多,0.002845,0.002874,10534.0000,0.3083,3.09
2026-03-25 14:00:08,BANANAS31USDT,多,0.014006,0.014461,2141.0000,0.9745,9.75
2026-03-25 14:00:08,ARIAUSDT,空,0.313160,0.300584,95.0000,1.1948,12.05
2026-03-25 14:00:08,FLOWUSDT,多,0.031780,0.031999,944.0000,0.2067,2.07
2026-03-25 14:00:08,GASUSDT,空,1.698000,1.606832,17.6000,1.6046,16.11
2026-03-25 14:00:08,BRUSDT,空,0.172580,0.151394,173.0000,3.6652,36.83
2026-03-25 14:00:08,VVVUSDT,空,6.484000,6.424000,4.6200,0.2772,2.78
2026-03-25 14:00:08,SIRENUSDT,多,1.157160,1.910000,25.0000,18.8210,195.18
2026-03-25 14:00:08,CYSUSDT,多,0.580900,0.572500,51.0000,-0.4284,-4.34
2026-03-25 14:00:08,JTOUSDT,多,0.319300,0.362600,93.0000,4.0269,40.68
2026-03-25 14:00:08,TRIAUSDT,多,0.035690,0.032568,840.0000,-2.6222,-26.24
2026-03-25 14:00:08,BASUSDT,空,0.011787,0.011430,2545.0000,0.9092,9.09
2026-03-25 14:00:08,ONTUSDT,空,0.069400,0.064800,432.2000,1.9881,19.88
2026-03-25 14:00:08,OPNUSDT,多,0.217200,0.206060,138.0000,-1.5373,-15.39
2026-03-25 14:00:08,DUSKUSDT,空,0.125320,0.120861,239.0000,1.0657,10.67
2026-03-25 14:27:02,HUMAUSDT,空,0.019900,0.019679,1507.0000,0.3325,3.33
2026-03-25 14:27:02,TAOUSDT,空,337.300000,339.370000,0.0880,-0.1822,-1.84
2026-03-25 14:27:02,KATUSDT,多,0.010890,0.011120,2754.0000,0.6322,6.32
2026-03-25 14:27:02,MAGMAUSDT,空,0.137600,0.124235,218.0000,2.9136,29.14
2026-03-25 14:27:02,BEATUSDT,多,0.621200,0.616031,48.0000,-0.2481,-2.50
2026-03-25 14:27:02,JCTUSDT,多,0.002845,0.002923,10534.0000,0.8217,8.22
2026-03-25 14:27:02,BANANAS31USDT,多,0.014006,0.014342,2141.0000,0.7192,7.19
2026-03-25 14:27:02,ARIAUSDT,空,0.313160,0.299999,95.0000,1.2503,12.61
2026-03-25 14:27:02,FLOWUSDT,多,0.031780,0.032100,944.0000,0.3021,3.02
2026-03-25 14:27:02,GASUSDT,空,1.698000,1.605000,17.6000,1.6368,16.43
2026-03-25 14:27:02,BRUSDT,空,0.172580,0.153480,173.0000,3.3043,33.20
2026-03-25 14:27:02,VVVUSDT,空,6.484000,6.395568,4.6200,0.4086,4.09
2026-03-25 14:27:02,SIRENUSDT,多,1.157160,2.083230,25.0000,23.1517,240.09
2026-03-25 14:27:02,CYSUSDT,多,0.580900,0.568897,51.0000,-0.6122,-6.20
2026-03-25 14:27:02,JTOUSDT,多,0.319300,0.364035,93.0000,4.1603,42.03
2026-03-25 14:27:02,TRIAUSDT,多,0.035690,0.033070,840.0000,-2.2008,-22.02
2026-03-25 14:27:02,BASUSDT,空,0.011787,0.011484,2545.0000,0.7710,7.71
2026-03-25 14:27:02,ONTUSDT,空,0.069400,0.064500,432.2000,2.1178,21.18
2026-03-25 14:27:02,OPNUSDT,多,0.217200,0.206807,138.0000,-1.4342,-14.36
2026-03-25 14:27:02,DUSKUSDT,空,0.125320,0.121164,239.0000,0.9933,9.95
2026-03-25 15:00:11,HUMAUSDT,空,0.019900,0.019422,1507.0000,0.7203,7.21
2026-03-25 15:00:11,TAOUSDT,空,337.300000,338.770000,0.0880,-0.1294,-1.31
2026-03-25 15:00:11,KATUSDT,多,0.010890,0.011246,2754.0000,0.9804,9.81
2026-03-25 15:00:11,MAGMAUSDT,空,0.137600,0.124000,218.0000,2.9648,29.65
2026-03-25 15:00:11,BEATUSDT,多,0.621200,0.619209,48.0000,-0.0956,-0.96
2026-03-25 15:00:11,JCTUSDT,多,0.002845,0.003059,10534.0000,2.2504,22.53
2026-03-25 15:00:11,BANANAS31USDT,多,0.014006,0.014218,2141.0000,0.4539,4.54
2026-03-25 15:00:11,ARIAUSDT,空,0.313160,0.298855,95.0000,1.3589,13.70
2026-03-25 15:00:11,FLOWUSDT,多,0.031780,0.031960,944.0000,0.1699,1.70
2026-03-25 15:00:11,GASUSDT,空,1.698000,1.591000,17.6000,1.8832,18.90
2026-03-25 15:00:11,BRUSDT,空,0.172580,0.162330,173.0000,1.7733,17.82
2026-03-25 15:00:11,VVVUSDT,空,6.484000,6.441842,4.6200,0.1948,1.95
2026-03-25 15:00:11,SIRENUSDT,多,1.157160,2.107801,25.0000,23.7660,246.46
2026-03-25 15:00:11,CYSUSDT,多,0.580900,0.569768,51.0000,-0.5677,-5.75
2026-03-25 15:00:11,JTOUSDT,多,0.319300,0.359240,93.0000,3.7145,37.53
2026-03-25 15:00:11,TRIAUSDT,多,0.035690,0.033784,840.0000,-1.6014,-16.02
2026-03-25 15:00:11,BASUSDT,空,0.011787,0.011711,2545.0000,0.1934,1.93
2026-03-25 15:00:11,ONTUSDT,空,0.069400,0.063300,432.2000,2.6364,26.37
2026-03-25 15:00:11,OPNUSDT,多,0.217200,0.204671,138.0000,-1.7290,-17.30
2026-03-25 15:00:11,DUSKUSDT,空,0.125320,0.119200,239.0000,1.4627,14.65
2026-03-25 15:12:53,HUMAUSDT,空,0.019900,0.019440,1507.0000,0.6932,6.93
2026-03-25 15:12:53,TAOUSDT,空,337.300000,345.380000,0.0880,-0.7110,-7.19
2026-03-25 15:12:53,KATUSDT,多,0.010890,0.011219,2754.0000,0.9049,9.05
2026-03-25 15:12:53,MAGMAUSDT,空,0.137600,0.126157,218.0000,2.4945,24.95
2026-03-25 15:12:53,BEATUSDT,多,0.621200,0.622438,48.0000,0.0594,0.60
2026-03-25 15:12:53,JCTUSDT,多,0.002845,0.003080,10534.0000,2.4755,24.78
2026-03-25 15:12:53,BANANAS31USDT,多,0.014006,0.014080,2141.0000,0.1584,1.59
2026-03-25 15:12:53,ARIAUSDT,空,0.313160,0.289770,95.0000,2.2220,22.41
2026-03-25 15:12:53,FLOWUSDT,多,0.031780,0.032207,944.0000,0.4030,4.03
2026-03-25 15:12:53,GASUSDT,空,1.698000,1.594891,17.6000,1.8147,18.22
2026-03-25 15:12:53,BRUSDT,空,0.172580,0.164440,173.0000,1.4082,14.15
2026-03-25 15:12:53,VVVUSDT,空,6.484000,6.531204,4.6200,-0.2181,-2.18
2026-03-25 15:12:53,SIRENUSDT,多,1.157160,2.235213,25.0000,26.9513,279.49
2026-03-25 15:12:53,CYSUSDT,多,0.580900,0.571348,51.0000,-0.4871,-4.93
2026-03-25 15:12:53,JTOUSDT,多,0.319300,0.359253,93.0000,3.7156,37.54
2026-03-25 15:12:53,TRIAUSDT,多,0.035690,0.033346,840.0000,-1.9691,-19.70
2026-03-25 15:12:53,BASUSDT,空,0.011787,0.011793,2545.0000,-0.0153,-0.15
2026-03-25 15:12:53,ONTUSDT,空,0.069400,0.064016,432.2000,2.3270,23.27
2026-03-25 15:12:53,OPNUSDT,多,0.217200,0.204700,138.0000,-1.7250,-17.27
2026-03-25 15:12:53,DUSKUSDT,空,0.125320,0.120401,239.0000,1.1756,11.77
2026-03-25 16:00:05,HUMAUSDT,空,0.019900,0.019614,1507.0000,0.4310,4.31
2026-03-25 16:00:05,TAOUSDT,空,337.300000,341.413515,0.0880,-0.3620,-3.66
2026-03-25 16:00:05,KATUSDT,多,0.010890,0.010990,2754.0000,0.2754,2.75
2026-03-25 16:00:05,MAGMAUSDT,空,0.137600,0.127535,218.0000,2.1941,21.94
2026-03-25 16:00:05,BEATUSDT,多,0.621200,0.621897,48.0000,0.0335,0.34
2026-03-25 16:00:05,JCTUSDT,多,0.002845,0.003141,10534.0000,3.1229,31.26
2026-03-25 16:00:05,BANANAS31USDT,多,0.014006,0.014077,2141.0000,0.1521,1.52
2026-03-25 16:00:05,ARIAUSDT,空,0.313160,0.293828,95.0000,1.8366,18.52
2026-03-25 16:00:05,FLOWUSDT,多,0.031780,0.032380,944.0000,0.5664,5.66
2026-03-25 16:00:05,GASUSDT,空,1.698000,1.590443,17.6000,1.8930,19.00
2026-03-25 16:00:05,BRUSDT,空,0.172580,0.164045,173.0000,1.4765,14.84
2026-03-25 16:00:05,VVVUSDT,空,6.484000,6.523729,4.6200,-0.1835,-1.84
2026-03-25 16:00:05,SIRENUSDT,多,1.157160,2.085250,25.0000,23.2022,240.61
2026-03-25 16:00:05,CYSUSDT,多,0.580900,0.570041,51.0000,-0.5538,-5.61
2026-03-25 16:00:05,JTOUSDT,多,0.319300,0.364590,93.0000,4.2120,42.55
2026-03-25 16:00:05,TRIAUSDT,多,0.035690,0.033420,840.0000,-1.9068,-19.08
2026-03-25 16:00:05,BASUSDT,空,0.011787,0.012152,2545.0000,-0.9298,-9.30
2026-03-25 16:00:05,ONTUSDT,空,0.069400,0.064144,432.2000,2.2717,22.72
2026-03-25 16:00:05,OPNUSDT,多,0.217200,0.204000,138.0000,-1.8216,-18.23
2026-03-25 16:00:05,DUSKUSDT,空,0.125320,0.119200,239.0000,1.4627,14.65
2026-03-25 17:00:20,HUMAUSDT,空,0.019900,0.019605,1507.0000,0.4446,4.45
2026-03-25 17:00:20,TAOUSDT,空,337.300000,346.679559,0.0880,-0.8254,-8.34
2026-03-25 17:00:20,KATUSDT,多,0.010890,0.011010,2754.0000,0.3305,3.31
2026-03-25 17:00:20,MAGMAUSDT,空,0.137600,0.127124,218.0000,2.2839,22.84
2026-03-25 17:00:20,BEATUSDT,多,0.621200,0.630500,48.0000,0.4464,4.49
2026-03-25 17:00:20,JCTUSDT,多,0.002845,0.003245,10534.0000,4.2178,42.22
2026-03-25 17:00:20,BANANAS31USDT,多,0.014006,0.014142,2141.0000,0.2912,2.91
2026-03-25 17:00:20,ARIAUSDT,空,0.313160,0.287090,95.0000,2.4766,24.97
2026-03-25 17:00:20,FLOWUSDT,多,0.031780,0.032531,944.0000,0.7091,7.09
2026-03-25 17:00:20,GASUSDT,空,1.698000,1.600000,17.6000,1.7248,17.31
2026-03-25 17:00:20,BRUSDT,空,0.172580,0.172280,173.0000,0.0519,0.52
2026-03-25 17:00:20,VVVUSDT,空,6.484000,6.750483,4.6200,-1.2311,-12.33
2026-03-25 17:00:20,SIRENUSDT,多,1.157160,2.124320,25.0000,24.1790,250.74
2026-03-25 17:00:20,CYSUSDT,多,0.580900,0.539600,51.0000,-2.1063,-21.33
2026-03-25 17:00:20,JTOUSDT,多,0.319300,0.342700,93.0000,2.1762,21.99
2026-03-25 17:00:20,TRIAUSDT,多,0.035690,0.033450,840.0000,-1.8816,-18.83
2026-03-25 17:00:20,BASUSDT,空,0.011787,0.011872,2545.0000,-0.2156,-2.16
2026-03-25 17:00:20,ONTUSDT,空,0.069400,0.066098,432.2000,1.4271,14.27
2026-03-25 17:00:20,OPNUSDT,多,0.217200,0.206700,138.0000,-1.4490,-14.50
2026-03-25 17:00:20,DUSKUSDT,空,0.125320,0.119612,239.0000,1.3642,13.66
2026-03-25 18:00:35,HUMAUSDT,空,0.019900,0.019431,1507.0000,0.7073,7.08
2026-03-25 18:00:35,TAOUSDT,空,337.300000,351.138804,0.0880,-1.2178,-12.31
2026-03-25 18:00:35,KATUSDT,多,0.010890,0.010801,2754.0000,-0.2454,-2.46
2026-03-25 18:00:35,MAGMAUSDT,空,0.137600,0.125600,218.0000,2.6160,26.16
2026-03-25 18:00:35,BEATUSDT,多,0.621200,0.624519,48.0000,0.1593,1.60
2026-03-25 18:00:35,JCTUSDT,多,0.002845,0.003352,10534.0000,5.3407,53.46
2026-03-25 18:00:35,BANANAS31USDT,多,0.014006,0.014107,2141.0000,0.2162,2.16
2026-03-25 18:00:35,ARIAUSDT,空,0.313160,0.300973,95.0000,1.1578,11.68
2026-03-25 18:00:35,FLOWUSDT,多,0.031780,0.032265,944.0000,0.4580,4.58
2026-03-25 18:00:35,GASUSDT,空,1.698000,1.599500,17.6000,1.7336,17.40
2026-03-25 18:00:35,BRUSDT,空,0.172580,0.173370,173.0000,-0.1367,-1.37
2026-03-25 18:00:35,VVVUSDT,空,6.484000,6.866472,4.6200,-1.7670,-17.70
2026-03-25 18:00:35,SIRENUSDT,多,1.157160,2.136960,25.0000,24.4950,254.02
2026-03-25 18:00:35,CYSUSDT,多,0.580900,0.501600,51.0000,-4.0443,-40.95
2026-03-25 18:00:35,JTOUSDT,多,0.319300,0.343357,93.0000,2.2373,22.60
2026-03-25 18:00:35,TRIAUSDT,多,0.035690,0.031772,840.0000,-3.2915,-32.94
2026-03-25 18:00:35,BASUSDT,空,0.011787,0.011765,2545.0000,0.0565,0.57
2026-03-25 18:00:35,ONTUSDT,空,0.069400,0.065479,432.2000,1.6948,16.95
2026-03-25 18:00:35,OPNUSDT,多,0.217200,0.202500,138.0000,-2.0286,-20.30
2026-03-25 18:00:35,DUSKUSDT,空,0.125320,0.120187,239.0000,1.2267,12.29
2026-03-25 19:00:51,HUMAUSDT,空,0.019900,0.019794,1507.0000,0.1597,1.60
2026-03-25 19:00:51,TAOUSDT,空,337.300000,356.834483,0.0880,-1.7190,-17.37
2026-03-25 19:00:51,KATUSDT,多,0.010890,0.010559,2754.0000,-0.9125,-9.13
2026-03-25 19:00:51,MAGMAUSDT,空,0.137600,0.124518,218.0000,2.8518,28.52
2026-03-25 19:00:51,BEATUSDT,多,0.621200,0.627022,48.0000,0.2794,2.81
2026-03-25 19:00:51,JCTUSDT,多,0.002845,0.002939,10534.0000,0.9860,9.87
2026-03-25 19:00:51,BANANAS31USDT,多,0.014006,0.014032,2141.0000,0.0557,0.56
2026-03-25 19:00:51,ARIAUSDT,空,0.313160,0.290803,95.0000,2.1239,21.42
2026-03-25 19:00:51,FLOWUSDT,多,0.031780,0.032370,944.0000,0.5570,5.57
2026-03-25 19:00:51,GASUSDT,空,1.698000,1.601066,17.6000,1.7060,17.13
2026-03-25 19:00:51,BRUSDT,空,0.172580,0.176898,173.0000,-0.7470,-7.51
2026-03-25 19:00:51,VVVUSDT,空,6.484000,6.688973,4.6200,-0.9470,-9.48
2026-03-25 19:00:51,SIRENUSDT,多,1.157160,2.249190,25.0000,27.3008,283.11
2026-03-25 19:00:51,CYSUSDT,多,0.580900,0.497240,51.0000,-4.2667,-43.21
2026-03-25 19:00:51,JTOUSDT,多,0.319300,0.342800,93.0000,2.1855,22.08
2026-03-25 19:00:51,TRIAUSDT,多,0.035690,0.032376,840.0000,-2.7838,-27.86
2026-03-25 19:00:51,BASUSDT,空,0.011787,0.011828,2545.0000,-0.1047,-1.05
2026-03-25 19:00:51,ONTUSDT,空,0.069400,0.064509,432.2000,2.1138,21.14
2026-03-25 19:00:51,OPNUSDT,多,0.217200,0.199830,138.0000,-2.3970,-23.99
2026-03-25 19:00:51,DUSKUSDT,空,0.125320,0.121143,239.0000,0.9982,10.00
2026-03-25 20:00:06,HUMAUSDT,空,0.019900,0.020221,1507.0000,-0.4837,-4.84
2026-03-25 20:00:06,TAOUSDT,空,337.300000,361.245326,0.0880,-2.1072,-21.30
2026-03-25 20:00:06,KATUSDT,多,0.010890,0.010770,2754.0000,-0.3305,-3.31
2026-03-25 20:00:06,MAGMAUSDT,空,0.137600,0.121212,218.0000,3.5727,35.73
2026-03-25 20:00:06,BEATUSDT,多,0.621200,0.620016,48.0000,-0.0569,-0.57
2026-03-25 20:00:06,JCTUSDT,多,0.002845,0.003022,10534.0000,1.8646,18.67
2026-03-25 20:00:06,BANANAS31USDT,多,0.014006,0.014062,2141.0000,0.1199,1.20
2026-03-25 20:00:06,ARIAUSDT,空,0.313160,0.297620,95.0000,1.4763,14.89
2026-03-25 20:00:06,FLOWUSDT,多,0.031780,0.032546,944.0000,0.7233,7.23
2026-03-25 20:00:06,GASUSDT,空,1.698000,1.604000,17.6000,1.6544,16.61
2026-03-25 20:00:06,BRUSDT,空,0.172580,0.141346,173.0000,5.4034,54.29
2026-03-25 20:00:06,VVVUSDT,空,6.484000,6.750465,4.6200,-1.2311,-12.33
2026-03-25 20:00:06,SIRENUSDT,多,1.157160,2.110920,25.0000,23.8440,247.27
2026-03-25 20:00:06,CYSUSDT,多,0.580900,0.480025,51.0000,-5.1446,-52.10
2026-03-25 20:00:06,JTOUSDT,多,0.319300,0.339700,93.0000,1.8972,19.17
2026-03-25 20:00:06,TRIAUSDT,多,0.035690,0.033080,840.0000,-2.1921,-21.94
2026-03-25 20:00:06,BASUSDT,空,0.011787,0.011817,2545.0000,-0.0764,-0.76
2026-03-25 20:00:06,ONTUSDT,空,0.069400,0.063766,432.2000,2.4350,24.35
2026-03-25 20:00:06,OPNUSDT,多,0.217200,0.203000,138.0000,-1.9596,-19.61
2026-03-25 20:00:06,DUSKUSDT,空,0.125320,0.117403,239.0000,1.8923,18.95
2026-03-25 21:00:21,HUMAUSDT,空,0.019900,0.019999,1507.0000,-0.1492,-1.49
2026-03-25 21:00:21,TAOUSDT,空,337.300000,353.980000,0.0880,-1.4678,-14.84
2026-03-25 21:00:21,KATUSDT,多,0.010890,0.010750,2754.0000,-0.3856,-3.86
2026-03-25 21:00:21,MAGMAUSDT,空,0.137600,0.117472,218.0000,4.3879,43.88
2026-03-25 21:00:21,BEATUSDT,多,0.621200,0.623723,48.0000,0.1211,1.22
2026-03-25 21:00:21,JCTUSDT,多,0.002845,0.003070,10534.0000,2.3743,23.77
2026-03-25 21:00:21,BANANAS31USDT,多,0.014006,0.013902,2141.0000,-0.2227,-2.23
2026-03-25 21:00:21,ARIAUSDT,空,0.313160,0.306725,95.0000,0.6113,6.16
2026-03-25 21:00:21,FLOWUSDT,多,0.031780,0.032343,944.0000,0.5313,5.31
